name,email,semester,division,batch
Test Student 1928,test.student1928@somaiya.edu,5,B,B1
Test Student 1929,test.student1929@somaiya.edu,5,B,B2
Test Student 1930,test.student1930@somaiya.edu,5,B,B1
Test Student 1931,test.student1931@somaiya.edu,5,B,B2
Test Student 1932,test.student1932@somaiya.edu,5,B,B1
Test Student 1933,test.student1933@somaiya.edu,5,B,B2
Test Student 1934,test.student1934@somaiya.edu,5,B,B1
Test Student 1935,test.student1935@somaiya.edu,5,B,B2
Test Student 1936,test.student1936@somaiya.edu,5,B,B1
Test Student 1937,test.student1937@somaiya.edu,5,B,B2
Test Student 1938,test.student1938@somaiya.edu,5,B,B1
Test Student 1939,test.student1939@somaiya.edu,5,B,B2
Test Student 1940,test.student1940@somaiya.edu,5,B,B1
Test Student 1941,test.student1941@somaiya.edu,5,B,B2
Test Student 1942,test.student1942@somaiya.edu,5,B,B1
Test Student 1943,test.student1943@somaiya.edu,5,B,B2
Test Student 1944,test.student1944@somaiya.edu,5,B,B1
Test Student 1945,test.student1945@somaiya.edu,5,B,B2
Test Student 1946,test.student1946@somaiya.edu,5,B,B1
Test Student 1947,test.student1947@somaiya.edu,5,B,B2
Test Student 1948,test.student1948@somaiya.edu,5,B,B1
Test Student 1949,test.student1949@somaiya.edu,5,B,B2
Test Student 1950,test.student1950@somaiya.edu,5,B,B1
Test Student 1951,test.student1951@somaiya.edu,5,B,B2
Test Student 1952,test.student1952@somaiya.edu,5,B,B1
Test Student 1953,test.student1953@somaiya.edu,5,B,B2
Test Student 1954,test.student1954@somaiya.edu,5,B,B1
Test Student 1955,test.student1955@somaiya.edu,5,B,B2
Test Student 1956,test.student1956@somaiya.edu,5,B,B1
Test Student 1957,test.student1957@somaiya.edu,5,B,B2
Test Student 1958,test.student1958@somaiya.edu,5,B,B1
Test Student 1959,test.student1959@somaiya.edu,5,B,B2
Test Student 1960,test.student1960@somaiya.edu,5,B,B1
Test Student 1961,test.student1961@somaiya.edu,5,B,B2
Test Student 1962,test.student1962@somaiya.edu,5,B,B1
Test Student 1963,test.student1963@somaiya.edu,5,B,B2
Test Student 1964,test.student1964@somaiya.edu,5,B,B1
Test Student 1965,test.student1965@somaiya.edu,5,B,B2
Test Student 1966,test.student1966@somaiya.edu,5,B,B1
Test Student 1967,test.student1967@somaiya.edu,5,B,B2
Test Student 1968,test.student1968@somaiya.edu,5,B,B1
Test Student 1969,test.student1969@somaiya.edu,5,B,B2
Test Student 1970,test.student1970@somaiya.edu,5,B,B1
Test Student 1971,test.student1971@somaiya.edu,5,B,B2
Test Student 1972,test.student1972@somaiya.edu,5,B,B1
Test Student 1973,test.student1973@somaiya.edu,5,B,B2
Test Student 1974,test.student1974@somaiya.edu,5,B,B1
Test Student 1975,test.student1975@somaiya.edu,5,B,B2
Test Student 1976,test.student1976@somaiya.edu,5,B,B1
Test Student 1977,test.student1977@somaiya.edu,5,B,B2
Test Student 1978,test.student1978@somaiya.edu,5,B,B1
Test Student 1979,test.student1979@somaiya.edu,5,B,B2
Test Student 1980,test.student1980@somaiya.edu,5,B,B1
Test Student 1981,test.student1981@somaiya.edu,5,B,B2
Test Student 1982,test.student1982@somaiya.edu,5,B,B1
Test Student 1983,test.student1983@somaiya.edu,5,B,B2
Test Student 1984,test.student1984@somaiya.edu,5,B,B1
Test Student 1985,test.student1985@somaiya.edu,5,B,B2
Test Student 1986,test.student1986@somaiya.edu,5,B,B1
Test Student 1987,test.student1987@somaiya.edu,5,B,B2
Test Student 1988,test.student1988@somaiya.edu,5,B,B1
Test Student 1989,test.student1989@somaiya.edu,5,B,B2
Test Student 1990,test.student1990@somaiya.edu,5,B,B1
Test Student 1991,test.student1991@somaiya.edu,5,B,B2
Test Student 1992,test.student1992@somaiya.edu,5,B,B1
Test Student 1993,test.student1993@somaiya.edu,5,B,B2
Test Student 1994,test.student1994@somaiya.edu,5,B,B1
Test Student 1995,test.student1995@somaiya.edu,5,B,B2
Test Student 1996,test.student1996@somaiya.edu,5,B,B1
Test Student 1997,test.student1997@somaiya.edu,5,B,B2
Test Student 1998,test.student1998@somaiya.edu,5,B,B1
Test Student 1999,test.student1999@somaiya.edu,5,B,B2
Test Student 2000,test.student2000@somaiya.edu,5,B,B1
